article_id,question_id,part_id,question_number,article_number,article_title,citation_label,parse_status,segment_count,segment_types,missing_segment_types,char_count,warning_types,suspiciously_short,source_url
st.i-ii.q021.a001,st.i-ii.q021,i-ii,21,1,Is a human action right or sinful by reason of its being good or evil?,I-II q.21 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2458,[],False,https://www.newadvent.org/summa/2021.htm#article1
st.i-ii.q021.a002,st.i-ii.q021,i-ii,21,2,Does it thereby deserve praise or blame?,I-II q.21 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2553,[],False,https://www.newadvent.org/summa/2021.htm#article2
st.i-ii.q021.a003,st.i-ii.q021,i-ii,21,3,Is it accordingly meritorious or demeritorious?,I-II q.21 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2346,[],False,https://www.newadvent.org/summa/2021.htm#article3
st.i-ii.q021.a004,st.i-ii.q021,i-ii,21,4,Is it accordingly meritorious or demeritorious before God?,I-II q.21 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1922,[],False,https://www.newadvent.org/summa/2021.htm#article4
st.i-ii.q022.a001,st.i-ii.q022,i-ii,22,1,Is there any passion in the soul?,I-II q.22 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2717,[],False,https://www.newadvent.org/summa/2022.htm#article1
st.i-ii.q022.a002,st.i-ii.q022,i-ii,22,2,Is passion in the appetitive rather than in the apprehensive part?,I-II q.22 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3754,[],False,https://www.newadvent.org/summa/2022.htm#article2
st.i-ii.q022.a003,st.i-ii.q022,i-ii,22,3,"Is passion in the sensitive appetite rather than in the intellectual appetite, which is called the will?",I-II q.22 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1684,[],False,https://www.newadvent.org/summa/2022.htm#article3
st.i-ii.q023.a001,st.i-ii.q023,i-ii,23,1,Are the passions of the concupiscible part different from those of the irascible part?,I-II q.23 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3043,[],False,https://www.newadvent.org/summa/2023.htm#article1
st.i-ii.q023.a002,st.i-ii.q023,i-ii,23,2,Is the contrariety of passions in the irascible part based on the contrariety of good and evil?,I-II q.23 a.2,partial,1,"[""resp""]","[""ad""]",2925,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/2023.htm#article2
st.i-ii.q023.a003,st.i-ii.q023,i-ii,23,3,Is there any passion that has no contrary?,I-II q.23 a.3,partial,1,"[""resp""]","[""ad""]",1439,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/2023.htm#article3
st.i-ii.q023.a004,st.i-ii.q023,i-ii,23,4,"In the same power, are there any passions, differing in species, but not contrary to one another?",I-II q.23 a.4,partial,1,"[""resp""]","[""ad""]",3226,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/2023.htm#article4
st.i-ii.q024.a001,st.i-ii.q024,i-ii,24,1,Can moral good and evil be found in the passions of the soul?,I-II q.24 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1544,[],False,https://www.newadvent.org/summa/2024.htm#article1
st.i-ii.q024.a002,st.i-ii.q024,i-ii,24,2,Is every passion of the soul morally evil?,I-II q.24 a.2,ok,3,"[""resp"", ""ad"", ""ad""]",[],2378,[],False,https://www.newadvent.org/summa/2024.htm#article2
st.i-ii.q024.a003,st.i-ii.q024,i-ii,24,3,Does every passion increase or decrease the goodness or malice of an act?,I-II q.24 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2980,[],False,https://www.newadvent.org/summa/2024.htm#article3
st.i-ii.q024.a004,st.i-ii.q024,i-ii,24,4,Is any passion good or evil specifically?,I-II q.24 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1628,[],False,https://www.newadvent.org/summa/2024.htm#article4
st.i-ii.q025.a001,st.i-ii.q025,i-ii,25,1,The relation of the irascible passions to the concupiscible passions,I-II q.25 a.1,ok,3,"[""resp"", ""ad"", ""ad""]",[],3336,[],False,https://www.newadvent.org/summa/2025.htm#article1
st.i-ii.q025.a002,st.i-ii.q025,i-ii,25,2,The relation of the concupiscible passions to one another,I-II q.25 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2582,[],False,https://www.newadvent.org/summa/2025.htm#article2
st.i-ii.q025.a003,st.i-ii.q025,i-ii,25,3,The relation of the irascible passions to one another,I-II q.25 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3236,[],False,https://www.newadvent.org/summa/2025.htm#article3
st.i-ii.q025.a004,st.i-ii.q025,i-ii,25,4,The four principal passions,I-II q.25 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2206,[],False,https://www.newadvent.org/summa/2025.htm#article4
st.i-ii.q026.a001,st.i-ii.q026,i-ii,26,1,Is love in the concupiscible power?,I-II q.26 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2390,[],False,https://www.newadvent.org/summa/2026.htm#article1
st.i-ii.q026.a002,st.i-ii.q026,i-ii,26,2,Is love a passion?,I-II q.26 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2334,[],False,https://www.newadvent.org/summa/2026.htm#article2
st.i-ii.q026.a003,st.i-ii.q026,i-ii,26,3,Is love the same as dilection?,I-II q.26 a.3,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2217,[],False,https://www.newadvent.org/summa/2026.htm#article3
st.i-ii.q026.a004,st.i-ii.q026,i-ii,26,4,"Is love properly divided into love of friendship, and love of concupiscence?",I-II q.26 a.4,ok,3,"[""resp"", ""ad"", ""ad""]",[],1788,[],False,https://www.newadvent.org/summa/2026.htm#article4
st.i-ii.q027.a001,st.i-ii.q027,i-ii,27,1,Is good the only cause of love?,I-II q.27 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1965,[],False,https://www.newadvent.org/summa/2027.htm#article1
st.i-ii.q027.a002,st.i-ii.q027,i-ii,27,2,Is knowledge a cause of love?,I-II q.27 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2168,[],False,https://www.newadvent.org/summa/2027.htm#article2
st.i-ii.q027.a003,st.i-ii.q027,i-ii,27,3,Is likeness a cause of love?,I-II q.27 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3293,[],False,https://www.newadvent.org/summa/2027.htm#article3
st.i-ii.q027.a004,st.i-ii.q027,i-ii,27,4,Is any other passion of the soul a cause of love?,I-II q.27 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1284,[],False,https://www.newadvent.org/summa/2027.htm#article4
st.i-ii.q028.a001,st.i-ii.q028,i-ii,28,1,Is union an effect of love?,I-II q.28 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3104,[],False,https://www.newadvent.org/summa/2028.htm#article1
st.i-ii.q028.a002,st.i-ii.q028,i-ii,28,2,Is mutual indwelling an effect of love?,I-II q.28 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3460,[],False,https://www.newadvent.org/summa/2028.htm#article2
st.i-ii.q028.a003,st.i-ii.q028,i-ii,28,3,Is ecstasy an effect of love?,I-II q.28 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2151,[],False,https://www.newadvent.org/summa/2028.htm#article3
st.i-ii.q028.a004,st.i-ii.q028,i-ii,28,4,Is zeal an effect of love?,I-II q.28 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2877,[],False,https://www.newadvent.org/summa/2028.htm#article4
st.i-ii.q028.a005,st.i-ii.q028,i-ii,28,5,Is love a passion that is hurtful to the lover?,I-II q.28 a.5,partial,1,"[""resp""]","[""ad""]",2362,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/2028.htm#article5
st.i-ii.q028.a006,st.i-ii.q028,i-ii,28,6,Is love cause of all that the lover does?,I-II q.28 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],900,[],False,https://www.newadvent.org/summa/2028.htm#article6
st.i-ii.q029.a001,st.i-ii.q029,i-ii,29,1,Is evil the cause and the object of hatred?,I-II q.29 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2052,[],False,https://www.newadvent.org/summa/2029.htm#article1
st.i-ii.q029.a002,st.i-ii.q029,i-ii,29,2,Is love the cause of hatred?,I-II q.29 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2045,[],False,https://www.newadvent.org/summa/2029.htm#article2
st.i-ii.q029.a003,st.i-ii.q029,i-ii,29,3,Is hatred stronger than love?,I-II q.29 a.3,partial,1,"[""resp""]","[""ad""]",1920,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/2029.htm#article3
st.i-ii.q029.a004,st.i-ii.q029,i-ii,29,4,Can a man hate himself?,I-II q.29 a.4,ok,3,"[""resp"", ""ad"", ""ad""]",[],2070,[],False,https://www.newadvent.org/summa/2029.htm#article4
st.i-ii.q029.a005,st.i-ii.q029,i-ii,29,5,Can a man hate the truth?,I-II q.29 a.5,ok,3,"[""resp"", ""ad"", ""ad""]",[],2143,[],False,https://www.newadvent.org/summa/2029.htm#article5
st.i-ii.q029.a006,st.i-ii.q029,i-ii,29,6,Can a thing be the object of universal hatred?,I-II q.29 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2126,[],False,https://www.newadvent.org/summa/2029.htm#article6
st.i-ii.q030.a001,st.i-ii.q030,i-ii,30,1,Is concupiscence in the sensitive appetite only?,I-II q.30 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1926,[],False,https://www.newadvent.org/summa/2030.htm#article1
st.i-ii.q030.a002,st.i-ii.q030,i-ii,30,2,Is concupiscence a specific passion?,I-II q.30 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2443,[],False,https://www.newadvent.org/summa/2030.htm#article2
st.i-ii.q030.a003,st.i-ii.q030,i-ii,30,3,"Are some concupiscences natural, and some not natural?",I-II q.30 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2667,[],False,https://www.newadvent.org/summa/2030.htm#article3
st.i-ii.q030.a004,st.i-ii.q030,i-ii,30,4,Is concupiscence infinite?,I-II q.30 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2819,[],False,https://www.newadvent.org/summa/2030.htm#article4
st.i-ii.q031.a001,st.i-ii.q031,i-ii,31,1,Is pleasure a passion?,I-II q.31 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3419,[],False,https://www.newadvent.org/summa/2031.htm#article1
st.i-ii.q031.a002,st.i-ii.q031,i-ii,31,2,Is pleasure subject to time?,I-II q.31 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1915,[],False,https://www.newadvent.org/summa/2031.htm#article2
st.i-ii.q031.a003,st.i-ii.q031,i-ii,31,3,Does it differ from joy?,I-II q.31 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2343,[],False,https://www.newadvent.org/summa/2031.htm#article3
st.i-ii.q031.a004,st.i-ii.q031,i-ii,31,4,Is it in the intellectual appetite?,I-II q.31 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1974,[],False,https://www.newadvent.org/summa/2031.htm#article4
st.i-ii.q031.a005,st.i-ii.q031,i-ii,31,5,The pleasures of the higher appetite compared with the pleasure of the lower,I-II q.31 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],4563,[],False,https://www.newadvent.org/summa/2031.htm#article5
st.i-ii.q031.a006,st.i-ii.q031,i-ii,31,6,Sensible pleasures compared with one another,I-II q.31 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3207,[],False,https://www.newadvent.org/summa/2031.htm#article6
st.i-ii.q031.a007,st.i-ii.q031,i-ii,31,7,Is any pleasure non-natural?,I-II q.31 a.7,partial,1,"[""resp""]","[""ad""]",2077,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/2031.htm#article7
st.i-ii.q031.a008,st.i-ii.q031,i-ii,31,8,Can one pleasure be contrary to another?,I-II q.31 a.8,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1835,[],False,https://www.newadvent.org/summa/2031.htm#article8
st.i-ii.q032.a001,st.i-ii.q032,i-ii,32,1,Is operation the proper cause of pleasure?,I-II q.32 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1856,[],False,https://www.newadvent.org/summa/2032.htm#article1
st.i-ii.q032.a002,st.i-ii.q032,i-ii,32,2,Is movement a cause of pleasure?,I-II q.32 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3046,[],False,https://www.newadvent.org/summa/2032.htm#article2
st.i-ii.q032.a003,st.i-ii.q032,i-ii,32,3,Do hope and memory cause pleasure?,I-II q.32 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2036,[],False,https://www.newadvent.org/summa/2032.htm#article3
st.i-ii.q032.a004,st.i-ii.q032,i-ii,32,4,Does sadness cause pleasure?,I-II q.32 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1690,[],False,https://www.newadvent.org/summa/2032.htm#article4
st.i-ii.q032.a005,st.i-ii.q032,i-ii,32,5,Are the actions of others a cause of pleasure to us?,I-II q.32 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2129,[],False,https://www.newadvent.org/summa/2032.htm#article5
st.i-ii.q032.a006,st.i-ii.q032,i-ii,32,6,Is doing good to another a cause of pleasure?,I-II q.32 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2962,[],False,https://www.newadvent.org/summa/2032.htm#article6
st.i-ii.q032.a007,st.i-ii.q032,i-ii,32,7,Is likeness a cause of pleasure?,I-II q.32 a.7,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2631,[],False,https://www.newadvent.org/summa/2032.htm#article7
st.i-ii.q032.a008,st.i-ii.q032,i-ii,32,8,Is wonder a cause of pleasure?,I-II q.32 a.8,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2696,[],False,https://www.newadvent.org/summa/2032.htm#article8
st.i-ii.q033.a001,st.i-ii.q033,i-ii,33,1,Is expansion an effect of pleasure?,I-II q.33 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1906,[],False,https://www.newadvent.org/summa/2033.htm#article1
st.i-ii.q033.a002,st.i-ii.q033,i-ii,33,2,Does pleasure cause thirst or desire for itself?,I-II q.33 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3848,[],False,https://www.newadvent.org/summa/2033.htm#article2
st.i-ii.q033.a003,st.i-ii.q033,i-ii,33,3,Does pleasure hinder the use of reason?,I-II q.33 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2589,[],False,https://www.newadvent.org/summa/2033.htm#article3
st.i-ii.q033.a004,st.i-ii.q033,i-ii,33,4,Does pleasure perfect operation?,I-II q.33 a.4,ok,3,"[""resp"", ""ad"", ""ad""]",[],1633,[],False,https://www.newadvent.org/summa/2033.htm#article4
st.i-ii.q034.a001,st.i-ii.q034,i-ii,34,1,Is every pleasure evil?,I-II q.34 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],4350,[],False,https://www.newadvent.org/summa/2034.htm#article1
st.i-ii.q034.a002,st.i-ii.q034,i-ii,34,2,"If not, is every pleasure good?",I-II q.34 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2118,[],False,https://www.newadvent.org/summa/2034.htm#article2
st.i-ii.q034.a003,st.i-ii.q034,i-ii,34,3,Is any pleasure the greatest good?,I-II q.34 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2701,[],False,https://www.newadvent.org/summa/2034.htm#article3
st.i-ii.q034.a004,st.i-ii.q034,i-ii,34,4,Is pleasure the measure or rule by which to judge of moral good and evil?,I-II q.34 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1678,[],False,https://www.newadvent.org/summa/2034.htm#article4
st.i-ii.q035.a001,st.i-ii.q035,i-ii,35,1,Is pain a passion of the soul?,I-II q.35 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2295,[],False,https://www.newadvent.org/summa/2035.htm#article1
st.i-ii.q035.a002,st.i-ii.q035,i-ii,35,2,Is sorrow the same as pain?,I-II q.35 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2493,[],False,https://www.newadvent.org/summa/2035.htm#article2
st.i-ii.q035.a003,st.i-ii.q035,i-ii,35,3,Is sorrow or pain contrary in pleasure?,I-II q.35 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2117,[],False,https://www.newadvent.org/summa/2035.htm#article3
st.i-ii.q035.a004,st.i-ii.q035,i-ii,35,4,Is all sorrow contrary to all pleasure?,I-II q.35 a.4,ok,3,"[""resp"", ""ad"", ""ad""]",[],3950,[],False,https://www.newadvent.org/summa/2035.htm#article4
st.i-ii.q035.a005,st.i-ii.q035,i-ii,35,5,Is there a sorrow contrary to the pleasure of contemplation?,I-II q.35 a.5,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],4844,[],False,https://www.newadvent.org/summa/2035.htm#article5
st.i-ii.q035.a006,st.i-ii.q035,i-ii,35,6,Is sorrow to be shunned more than pleasure is to be sought?,I-II q.35 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],4379,[],False,https://www.newadvent.org/summa/2035.htm#article6
st.i-ii.q035.a007,st.i-ii.q035,i-ii,35,7,Is exterior pain greater than interior?,I-II q.35 a.7,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3568,[],False,https://www.newadvent.org/summa/2035.htm#article7
st.i-ii.q035.a008,st.i-ii.q035,i-ii,35,8,The species of sorrow,I-II q.35 a.8,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3221,[],False,https://www.newadvent.org/summa/2035.htm#article8
st.i-ii.q036.a001,st.i-ii.q036,i-ii,36,1,Is sorrow caused by the loss of a good or rather by the presence of an evil?,I-II q.36 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2956,[],False,https://www.newadvent.org/summa/2036.htm#article1
st.i-ii.q036.a002,st.i-ii.q036,i-ii,36,2,Is desire a cause of sorrow?,I-II q.36 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2738,[],False,https://www.newadvent.org/summa/2036.htm#article2
st.i-ii.q036.a003,st.i-ii.q036,i-ii,36,3,Is the craving for unity a cause of sorrow?,I-II q.36 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1594,[],False,https://www.newadvent.org/summa/2036.htm#article3
st.i-ii.q036.a004,st.i-ii.q036,i-ii,36,4,Is an irresistible power a cause of sorrow?,I-II q.36 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1864,[],False,https://www.newadvent.org/summa/2036.htm#article4
st.i-ii.q037.a001,st.i-ii.q037,i-ii,37,1,Does pain deprive one of the power to learn?,I-II q.37 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3089,[],False,https://www.newadvent.org/summa/2037.htm#article1
st.i-ii.q037.a002,st.i-ii.q037,i-ii,37,2,Is the effect of sorrow or pain to burden the soul?,I-II q.37 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1990,[],False,https://www.newadvent.org/summa/2037.htm#article2
